datetime,Living room,Bedroom,Bathroom,Kitchen,Hallway
2019-11-10 09:02:42.121077500+00:00,0.0,,,,
2019-11-10 09:03:03.675062400+00:00,,,,1.0,
2019-11-10 09:04:35.764027400+00:00,1.0,,,,
2019-11-10 09:04:44.247014200+00:00,,,,,1.0
2019-11-10 09:05:36.849075200+00:00,0.0,,,,
2019-11-10 09:05:58.464020500+00:00,1.0,,,,
2019-11-10 09:06:48.465065100+00:00,,,,,0.0
2019-11-10 09:07:00.118021200+00:00,0.0,,,,
2019-11-10 09:07:40.496066500+00:00,,,,0.0,
2019-11-10 10:44:55.492069900+00:00,,,,1.0,
2019-11-10 10:50:38.929001800+00:00,1.0,,,,
2019-11-10 10:50:42.770075700+00:00,,,,,1.0
2019-11-10 10:50:45.034092300+00:00,,,1.0,,
2019-11-10 10:51:41.036051600+00:00,0.0,,,,
2019-11-10 10:51:43.605088+00:00,,,,,0.0
2019-11-10 10:51:45.666077900+00:00,,,0.0,,
2019-11-10 10:52:15.318046+00:00,,,1.0,,
2019-11-10 10:53:15.422030+00:00,,,0.0,,
2019-11-10 10:54:32.711031900+00:00,,,,0.0,
2019-11-10 10:55:25.373030300+00:00,,,1.0,,
2019-11-10 10:55:56.746034700+00:00,,,,,1.0
2019-11-10 10:56:25.683054200+00:00,,,0.0,,
2019-11-10 10:56:57.649017200+00:00,,,,,0.0
2019-11-10 10:57:07.228052300+00:00,,,1.0,,
2019-11-10 10:57:08.849044400+00:00,,,,,1.0
2019-11-10 10:57:36.338024400+00:00,1.0,,,,
2019-11-10 10:58:07.696020500+00:00,,,0.0,,
2019-11-10 10:58:20.404029500+00:00,,,,1.0,
2019-11-10 10:58:30.374042800+00:00,,,,,0.0
2019-11-10 10:58:38.022007+00:00,0.0,,,,
2019-11-10 11:19:47.488001600+00:00,1.0,,,,
2019-11-10 11:20:09.620036400+00:00,,,,,1.0
2019-11-10 11:21:03.991069300+00:00,0.0,,,,
2019-11-10 11:21:10.364035+00:00,,,,,0.0
2019-11-10 11:22:33.602010600+00:00,,,,0.0,
2019-11-10 11:34:11.686033100+00:00,,,,,1.0
2019-11-10 11:34:17.029084600+00:00,1.0,,,,
2019-11-10 11:34:34.180088100+00:00,,,,1.0,
2019-11-10 11:35:12.361080300+00:00,,,,,0.0
2019-11-10 11:35:18.982061300+00:00,0.0,,,,
2019-11-10 11:39:56.350000200+00:00,,,,0.0,
2019-11-10 11:43:25.688024800+00:00,,,,1.0,
2019-11-10 11:47:51.606079600+00:00,,,,0.0,
2019-11-10 12:13:34.848075700+00:00,,,,1.0,
2019-11-10 12:22:06.771071+00:00,1.0,,,,
2019-11-10 12:22:10.498083500+00:00,,,,,1.0
2019-11-10 12:22:13.797098300+00:00,,,1.0,,
2019-11-10 12:23:11.283082200+00:00,,,,,0.0
2019-11-10 12:23:13.453050700+00:00,0.0,,,,
2019-11-10 12:23:14.312072700+00:00,,,0.0,,
2019-11-10 12:23:38.365039600+00:00,,,1.0,,
2019-11-10 12:24:36.763026400+00:00,,,,,1.0
2019-11-10 12:24:42.953034400+00:00,,1.0,,,
2019-11-10 12:24:53.561048100+00:00,,,,0.0,
2019-11-10 12:25:36.315045500+00:00,,,0.0,,
2019-11-10 12:25:37.524092+00:00,,,,,0.0
2019-11-10 12:26:20.066011500+00:00,,,,,1.0
2019-11-10 12:26:28.996003600+00:00,1.0,,,,
2019-11-10 12:27:10.745038100+00:00,,,,1.0,
2019-11-10 12:27:18.223042600+00:00,,0.0,,,
2019-11-10 12:27:20.534054+00:00,,,,,0.0
2019-11-10 12:27:30.691040700+00:00,0.0,,,,
2019-11-10 12:31:03.354078500+00:00,1.0,,,,
2019-11-10 12:31:06.052083700+00:00,,,,,1.0
2019-11-10 12:32:04.954043100+00:00,0.0,,,,
2019-11-10 12:32:06.272004+00:00,,,,,0.0
2019-11-10 12:33:23.309096100+00:00,,,,0.0,
2019-11-10 12:43:39.216039700+00:00,,,,,1.0
2019-11-10 12:43:44.549026600+00:00,1.0,,,,
2019-11-10 12:44:39.534091+00:00,,,,,0.0
2019-11-10 12:44:43.928053500+00:00,,,,1.0,
2019-11-10 12:44:45.920040900+00:00,0.0,,,,
2019-11-10 12:50:06.559055500+00:00,,,,0.0,
2019-11-10 12:50:20.241029600+00:00,,,,1.0,
2019-11-10 12:54:20.305066300+00:00,,,,0.0,
2019-11-10 13:05:00.427041200+00:00,,,,1.0,
2019-11-10 13:13:27.525081600+00:00,,,,0.0,
2019-11-10 14:52:32.581006900+00:00,1.0,,,,
2019-11-10 14:52:37.276041200+00:00,,,,,1.0
2019-11-10 14:52:40.994010700+00:00,,,1.0,,
2019-11-10 14:53:33.598096500+00:00,0.0,,,,
2019-11-10 14:53:38.405030900+00:00,,,,,0.0
2019-11-10 14:53:41.141089800+00:00,,,0.0,,
2019-11-10 14:54:06.850010300+00:00,,,1.0,,
2019-11-10 14:54:54.871064400+00:00,,,,,1.0
2019-11-10 14:55:04.591011100+00:00,1.0,,,,
2019-11-10 14:55:31.405020200+00:00,,,0.0,,
2019-11-10 14:55:55.463009200+00:00,,,,,0.0
2019-11-10 14:56:28.594055800+00:00,0.0,,,,
2019-11-10 15:01:59.426081200+00:00,1.0,,,,
2019-11-10 15:02:02.856031800+00:00,,,,,1.0
2019-11-10 15:03:03.422025500+00:00,,,,,0.0
2019-11-10 15:03:26.849073400+00:00,0.0,,,,
2019-11-10 15:03:41.137070200+00:00,1.0,,,,
2019-11-10 15:03:43.296085800+00:00,,,,,1.0
2019-11-10 15:04:42.848074100+00:00,0.0,,,,
2019-11-10 15:04:44.158091600+00:00,,,,,0.0
2019-11-10 15:20:27.409093600+00:00,,,,,1.0
2019-11-10 15:20:33.498025500+00:00,1.0,,,,
2019-11-10 15:21:16.489055900+00:00,,,,1.0,
2019-11-10 15:21:28.122094400+00:00,,,,,0.0
2019-11-10 15:21:34.555025700+00:00,0.0,,,,
2019-11-10 15:32:10.443006400+00:00,,,,0.0,
2019-11-10 16:03:03.002084700+00:00,,,,1.0,
2019-11-10 16:04:34.596040+00:00,1.0,,,,
2019-11-10 16:04:37.712047600+00:00,,,,,1.0
2019-11-10 16:04:40.951025500+00:00,,,1.0,,
2019-11-10 16:05:36.529050100+00:00,0.0,,,,
2019-11-10 16:05:38.323069500+00:00,,,,,0.0
2019-11-10 16:05:41.064004800+00:00,,,0.0,,
2019-11-10 16:05:45.561092+00:00,,,1.0,,
2019-11-10 16:06:24.364018100+00:00,,,,,1.0
2019-11-10 16:06:33.376056600+00:00,1.0,,,,
2019-11-10 16:07:15.053080400+00:00,,,0.0,,
2019-11-10 16:07:25.074026900+00:00,,,,,0.0
2019-11-10 16:07:34.527065700+00:00,0.0,,,,
2019-11-10 16:08:08.371057300+00:00,,,,0.0,
2019-11-10 16:37:20.435003+00:00,1.0,,,,
2019-11-10 16:38:21.773077+00:00,0.0,,,,
2019-11-10 18:46:43.651026400+00:00,1.0,,,,
2019-11-10 18:46:48.453010800+00:00,,,,,1.0
2019-11-10 18:46:51.342053500+00:00,,,1.0,,
2019-11-10 18:47:45.664071800+00:00,0.0,,,,
2019-11-10 18:47:48.959081200+00:00,,,,,0.0
2019-11-10 18:47:51.824053900+00:00,,,0.0,,
2019-11-10 18:48:38.585035200+00:00,,,1.0,,
2019-11-10 18:49:35.265075300+00:00,,,,,1.0
2019-11-10 18:50:10.959094200+00:00,1.0,,,,
2019-11-10 18:50:30.431014900+00:00,,,,1.0,
2019-11-10 18:50:51.930090300+00:00,,,0.0,,
2019-11-10 18:50:57.170068800+00:00,,,,,0.0
2019-11-10 18:51:12.386084700+00:00,0.0,,,,
2019-11-10 19:08:11.263000300+00:00,,,,0.0,
2019-11-10 19:25:10.516080100+00:00,,,,1.0,
2019-11-10 19:27:22.055049600+00:00,1.0,,,,
2019-11-10 19:27:22.965033100+00:00,,,,,1.0
2019-11-10 19:28:23.630081600+00:00,0.0,,,,
2019-11-10 19:28:23.911004300+00:00,,,,,0.0
2019-11-10 19:30:06.222004500+00:00,,,,0.0,
2019-11-10 19:32:20.549021900+00:00,,,,,1.0
2019-11-10 19:32:27.985060200+00:00,1.0,,,,
2019-11-10 19:33:21.142004500+00:00,,,,,0.0
2019-11-10 19:42:42.884081700+00:00,,,,1.0,
2019-11-10 19:46:42.971051200+00:00,,,,0.0,
2019-11-10 20:35:00.573071100+00:00,0.0,,,,
2019-11-10 21:20:15.203095100+00:00,1.0,,,,
2019-11-10 21:20:19.483076100+00:00,,,,,1.0
2019-11-10 21:20:23.305054500+00:00,,,1.0,,
2019-11-10 21:21:16.324077300+00:00,0.0,,,,
2019-11-10 21:21:20.034086300+00:00,,,,,0.0
2019-11-10 21:22:47.113041900+00:00,,,,,1.0
2019-11-10 21:22:51.934084700+00:00,1.0,,,,
2019-11-10 21:22:52.692017900+00:00,,1.0,,,
2019-11-10 21:23:05.894031600+00:00,,,0.0,,
2019-11-10 21:23:12.292093400+00:00,,,1.0,,
2019-11-10 21:23:47.740012500+00:00,,,,,0.0
2019-11-10 21:23:52.977092400+00:00,,0.0,,,
2019-11-10 21:24:06.537038400+00:00,0.0,,,,
2019-11-10 21:24:12.656002900+00:00,,,0.0,,
2019-11-10 21:33:36.787087400+00:00,,,,1.0,
2019-11-10 21:33:43.424076600+00:00,1.0,,,,
2019-11-10 21:34:29.870095400+00:00,,,,,1.0
2019-11-10 21:34:29.983019700+00:00,,,1.0,,
2019-11-10 21:35:21.492096500+00:00,0.0,,,,
2019-11-10 21:35:30.922031900+00:00,,,0.0,,
2019-11-10 21:35:52.857089100+00:00,,,1.0,,
2019-11-10 21:36:53.616039600+00:00,,,0.0,,
2019-11-10 21:36:53.980071900+00:00,,,,,0.0
2019-11-10 21:37:36.861027200+00:00,,,,0.0,
2019-11-10 21:38:03.861087400+00:00,,,1.0,,
2019-11-10 21:39:05.767058900+00:00,,,,,1.0
2019-11-10 21:40:25.872040300+00:00,,,0.0,,
2019-11-10 21:40:28.814005200+00:00,,,,,0.0
2019-11-10 21:40:41.708091300+00:00,,,1.0,,
2019-11-10 21:40:51.988046300+00:00,,,,,1.0
2019-11-10 21:41:52.751030900+00:00,,,,,0.0
2019-11-10 21:43:18.660016600+00:00,,,0.0,,
2019-11-10 21:43:31.420025400+00:00,,,1.0,,
2019-11-10 21:48:49.857049600+00:00,,,0.0,,
2019-11-10 21:48:57.087047900+00:00,,,1.0,,
2019-11-10 21:49:16.384081200+00:00,,,,,1.0
2019-11-10 21:49:21.759096300+00:00,1.0,,,,
2019-11-10 21:49:22.491084800+00:00,,1.0,,,
2019-11-10 21:49:57.617031500+00:00,,,0.0,,
2019-11-10 21:50:16.990005500+00:00,,,,,0.0
2019-11-10 21:50:22.709006800+00:00,,0.0,,,
2019-11-10 21:50:23.469031300+00:00,0.0,,,,
2019-11-10 21:50:26.741017600+00:00,,1.0,,,
2019-11-10 21:51:53.968070100+00:00,,0.0,,,
2019-11-11 00:41:34.157034100+00:00,,1.0,,,
2019-11-11 00:42:47.653069500+00:00,,0.0,,,
2019-11-11 00:49:01.041035100+00:00,,1.0,,,
2019-11-11 00:50:01.633001800+00:00,,0.0,,,
2019-11-11 00:50:12.153099600+00:00,,1.0,,,
2019-11-11 00:51:12.892091100+00:00,,0.0,,,
2019-11-11 02:41:06.360041200+00:00,,1.0,,,
2019-11-11 02:42:53.848014900+00:00,,0.0,,,
2019-11-11 02:55:40.171061800+00:00,,1.0,,,
2019-11-11 02:56:40.838025700+00:00,,0.0,,,
2019-11-11 03:05:29.349001400+00:00,,1.0,,,
2019-11-11 03:06:30.538094500+00:00,,0.0,,,
2019-11-11 03:08:00.898003200+00:00,,1.0,,,
2019-11-11 03:09:33.837073700+00:00,,0.0,,,
2019-11-11 04:41:58.120075300+00:00,,1.0,,,
2019-11-11 04:42:58.808061400+00:00,,0.0,,,
2019-11-11 05:23:15.443023800+00:00,,1.0,,,
2019-11-11 05:24:15.782002100+00:00,,0.0,,,
2019-11-11 06:13:49.802023700+00:00,,1.0,,,
2019-11-11 06:14:50.494005700+00:00,,0.0,,,
2019-11-11 06:21:26.679088200+00:00,,1.0,,,
2019-11-11 06:22:27.480016800+00:00,,0.0,,,
2019-11-11 06:32:07.559026600+00:00,,1.0,,,
2019-11-11 06:32:26.781060100+00:00,,,,,1.0
2019-11-11 06:32:51.150010500+00:00,1.0,,,,
2019-11-11 06:32:54.861074700+00:00,,,1.0,,
2019-11-11 06:33:24.520041400+00:00,,0.0,,,
2019-11-11 06:33:43.237005400+00:00,,,,,0.0
2019-11-11 06:33:52.811050300+00:00,0.0,,,,
2019-11-11 06:36:10.993096100+00:00,,,0.0,,
2019-11-11 06:36:13.604006300+00:00,,,1.0,,
2019-11-11 06:52:53.949017800+00:00,,,0.0,,
2019-11-11 06:53:19.284078300+00:00,,,1.0,,
2019-11-11 06:55:54.258084+00:00,,,,,1.0
2019-11-11 06:57:38.388090+00:00,1.0,,,,
2019-11-11 06:58:16.952062500+00:00,,,0.0,,
2019-11-11 06:58:24.238030300+00:00,,,,,0.0
2019-11-11 06:59:29.808029600+00:00,0.0,,,,
2019-11-11 07:01:12.822049100+00:00,1.0,,,,
2019-11-11 07:02:59.681062100+00:00,,,,,1.0
2019-11-11 07:03:11.794016200+00:00,0.0,,,,
2019-11-11 07:04:00.449068900+00:00,,,,,0.0
2019-11-11 08:05:35.077058600+00:00,,,,,1.0
2019-11-11 08:05:38.590058400+00:00,1.0,,,,
2019-11-11 08:06:11.924067100+00:00,,,,1.0,
2019-11-11 08:06:35.419015800+00:00,,,,,0.0
2019-11-11 08:06:40.018064400+00:00,0.0,,,,
2019-11-11 08:12:11.599049600+00:00,,,,0.0,
2019-11-11 09:42:12.270097100+00:00,1.0,,,,
2019-11-11 09:43:13.676057200+00:00,0.0,,,,
2019-11-11 09:44:57.411068500+00:00,1.0,,,,
2019-11-11 09:45:01.470037200+00:00,,,,,1.0
2019-11-11 09:45:03.967091300+00:00,,,1.0,,
2019-11-11 09:45:58.957029+00:00,0.0,,,,
2019-11-11 09:46:02.281038700+00:00,,,,,0.0
2019-11-11 09:46:06.047026100+00:00,,,0.0,,
2019-11-11 09:49:37.275039600+00:00,,,1.0,,
2019-11-11 09:55:19.766000900+00:00,,,0.0,,
2019-11-11 09:55:23.490015700+00:00,,,1.0,,
2019-11-11 09:56:50.684029700+00:00,,,,,1.0
2019-11-11 09:56:56.194091300+00:00,,1.0,,,
2019-11-11 09:57:47.931087+00:00,,,0.0,,
2019-11-11 09:59:00.285069500+00:00,,,,,0.0
2019-11-11 10:02:41.964028100+00:00,,,,,1.0
2019-11-11 10:02:58.953075400+00:00,1.0,,,,
2019-11-11 10:03:12.171017600+00:00,,,,1.0,
2019-11-11 10:03:31.680081300+00:00,,0.0,,,
2019-11-11 10:03:42.409009300+00:00,,,,,0.0
2019-11-11 10:04:00.918064800+00:00,0.0,,,,
2019-11-11 10:07:27.514063400+00:00,,,,0.0,
2019-11-11 10:32:27.270074400+00:00,1.0,,,,
2019-11-11 10:32:29.661075900+00:00,,,,,1.0
2019-11-11 10:33:20.635073600+00:00,,,1.0,,
2019-11-11 10:33:28.661011200+00:00,0.0,,,,
2019-11-11 10:34:20.942094+00:00,,,0.0,,
2019-11-11 10:34:57.270021100+00:00,,,,,0.0
2019-11-11 10:38:24.842031100+00:00,,,,,1.0
2019-11-11 10:38:48.503048900+00:00,1.0,,,,
2019-11-11 10:39:43.995033900+00:00,,,,,0.0
2019-11-11 10:39:49.644097900+00:00,0.0,,,,
2019-11-11 10:40:44.871036+00:00,1.0,,,,
2019-11-11 10:40:47.510053900+00:00,,,,,1.0
2019-11-11 10:40:50.231001200+00:00,,,1.0,,
2019-11-11 10:41:46.689041600+00:00,0.0,,,,
2019-11-11 10:42:06.982011500+00:00,,,,,0.0
2019-11-11 10:42:18.646007400+00:00,,,0.0,,
2019-11-11 10:42:31.427084700+00:00,,,1.0,,
2019-11-11 10:43:07.407041+00:00,,,,,1.0
2019-11-11 10:43:14.529013200+00:00,1.0,,,,
2019-11-11 10:43:59.673035800+00:00,,,0.0,,
2019-11-11 10:44:15.645049100+00:00,0.0,,,,
2019-11-11 10:45:00.262039700+00:00,,,,,0.0
2019-11-11 11:07:09.461049100+00:00,,,,,1.0
2019-11-11 11:07:22.727031+00:00,1.0,,,,
2019-11-11 11:07:57.268008800+00:00,,,,1.0,
2019-11-11 11:08:09.971070400+00:00,,,,,0.0
2019-11-11 11:08:38.876088300+00:00,0.0,,,,
2019-11-11 11:13:49.899009900+00:00,1.0,,,,
2019-11-11 11:13:54.852050500+00:00,,,,,1.0
2019-11-11 11:14:51.614087300+00:00,0.0,,,,
2019-11-11 11:14:55.237098+00:00,,,,,0.0
2019-11-11 11:15:39.230015+00:00,,,,0.0,
2019-11-11 11:32:03.275099900+00:00,,,,,1.0
2019-11-11 11:33:14.765097600+00:00,1.0,,,,
2019-11-11 11:34:08.960054500+00:00,,,,,0.0
2019-11-11 11:34:16.863010700+00:00,0.0,,,,
2019-11-11 12:07:07.476064900+00:00,1.0,,,,
2019-11-11 12:07:55.029057300+00:00,,,,1.0,
2019-11-11 12:08:08.576085500+00:00,0.0,,,,
2019-11-11 12:15:13.226075300+00:00,1.0,,,,
2019-11-11 12:15:15.670077600+00:00,,,,,1.0
2019-11-11 12:15:18.365063600+00:00,,,1.0,,
2019-11-11 12:16:14.563014800+00:00,0.0,,,,
2019-11-11 12:16:16.141090+00:00,,,,,0.0
2019-11-11 12:16:18.522068600+00:00,,,0.0,,
2019-11-11 12:16:21.153083400+00:00,,,1.0,,
2019-11-11 12:17:01.729017500+00:00,,,,,1.0
2019-11-11 12:17:10.958060900+00:00,1.0,,,,
2019-11-11 12:17:47.773087600+00:00,,,0.0,,
2019-11-11 12:18:02.164019500+00:00,,,,,0.0
2019-11-11 12:18:12.569075600+00:00,0.0,,,,
2019-11-11 12:25:21.635042700+00:00,1.0,,,,
2019-11-11 12:25:23.199090300+00:00,,,,,1.0
2019-11-11 12:26:23.843054200+00:00,0.0,,,,
2019-11-11 12:26:23.904000900+00:00,,,,,0.0
2019-11-11 12:27:40.170083300+00:00,,,,0.0,
2019-11-11 13:21:29.063055400+00:00,,,,,1.0
2019-11-11 13:21:37.101082300+00:00,1.0,,,,
2019-11-11 13:22:04.268092800+00:00,,,,1.0,
2019-11-11 13:22:30.855045200+00:00,,,,,0.0
2019-11-11 13:22:38.774013500+00:00,0.0,,,,
2019-11-11 13:28:04.580078200+00:00,,,,0.0,
2019-11-11 13:47:48.586076100+00:00,1.0,,,,
2019-11-11 13:47:52.696005+00:00,,,,,1.0
2019-11-11 13:47:55.780021800+00:00,,,1.0,,
2019-11-11 13:48:50.494082100+00:00,0.0,,,,
2019-11-11 13:48:53.138006800+00:00,,,,,0.0
2019-11-11 13:48:56.430087100+00:00,,,0.0,,
2019-11-11 13:55:57.484065400+00:00,,,1.0,,
2019-11-11 13:57:38.662070800+00:00,,,,,1.0
2019-11-11 13:58:09.677065700+00:00,,,0.0,,
2019-11-11 13:58:30.104094700+00:00,,,1.0,,
2019-11-11 13:58:51.541043100+00:00,1.0,,,,
2019-11-11 13:59:30.416066700+00:00,,,0.0,,
2019-11-11 13:59:45.790076500+00:00,,,,,0.0
2019-11-11 13:59:53.476087900+00:00,0.0,,,,
2019-11-11 15:43:33.066002200+00:00,1.0,,,,
2019-11-11 15:43:38.083011100+00:00,,,,,1.0
2019-11-11 15:43:40.584074900+00:00,,,1.0,,
2019-11-11 15:44:34.433042200+00:00,0.0,,,,
2019-11-11 15:44:38.979089200+00:00,,,,,0.0
2019-11-11 15:44:41.526029+00:00,,,0.0,,
2019-11-11 15:45:44.377001700+00:00,,,1.0,,
2019-11-11 15:46:20.625076900+00:00,,,,,1.0
2019-11-11 15:46:31.297069+00:00,1.0,,,,
2019-11-11 15:47:17.282069800+00:00,,,0.0,,
2019-11-11 15:47:20.971062200+00:00,,,,,0.0
2019-11-11 15:47:32.425048100+00:00,0.0,,,,
2019-11-11 15:47:44.370006700+00:00,1.0,,,,
2019-11-11 15:47:47.781034+00:00,,,,,1.0
2019-11-11 15:48:45.663042400+00:00,0.0,,,,
2019-11-11 15:48:48.712084100+00:00,,,,,0.0
2019-11-11 16:10:38.956041900+00:00,1.0,,,,
2019-11-11 16:11:53.411035500+00:00,0.0,,,,
2019-11-11 16:14:17.495034900+00:00,1.0,,,,
2019-11-11 16:14:20.584080300+00:00,,,,,1.0
2019-11-11 16:14:23.426029700+00:00,,1.0,,,
2019-11-11 16:15:20.963066400+00:00,,,,,0.0
2019-11-11 16:15:24.274025800+00:00,,0.0,,,
2019-11-11 16:15:33.395065+00:00,0.0,,,,
2019-11-11 17:09:59.161043400+00:00,,,,1.0,
2019-11-11 17:21:08.163080400+00:00,,,,0.0,
2019-11-11 17:26:26.986063800+00:00,,,,1.0,
2019-11-11 17:27:20.684080500+00:00,1.0,,,,
2019-11-11 17:27:30.343070400+00:00,,,,,1.0
2019-11-11 17:27:33.821048700+00:00,,,1.0,,
2019-11-11 17:28:22.596079400+00:00,0.0,,,,
2019-11-11 17:28:30.643032400+00:00,,,,,0.0
2019-11-11 17:28:33.143098800+00:00,,,0.0,,
2019-11-11 17:28:41.319050+00:00,,,1.0,,
2019-11-11 17:29:29.864026900+00:00,,,,,1.0
2019-11-11 17:30:30.635017700+00:00,,,,,0.0
2019-11-11 17:30:51.047045700+00:00,,,,,1.0
2019-11-11 17:30:57.905013100+00:00,,,,0.0,
2019-11-11 17:31:14.467017500+00:00,1.0,,,,
2019-11-11 17:32:07.492033600+00:00,,,0.0,,
2019-11-11 17:32:08.606042300+00:00,,,,,0.0
2019-11-11 17:32:16.584080200+00:00,0.0,,,,
2019-11-11 18:11:34.112016700+00:00,1.0,,,,
2019-11-11 18:12:57.547050100+00:00,0.0,,,,
2019-11-11 19:30:09.991042300+00:00,1.0,,,,
2019-11-11 19:31:11.249013400+00:00,0.0,,,,
2019-11-11 19:33:51.789033600+00:00,1.0,,,,
2019-11-11 19:33:56.216030800+00:00,,,,,1.0
2019-11-11 19:34:53.232061400+00:00,0.0,,,,
2019-11-11 19:34:56.739037800+00:00,,,,,0.0
2019-11-11 19:38:27.971061500+00:00,,,,,1.0
2019-11-11 19:38:37.363030100+00:00,1.0,,,,
2019-11-11 19:39:28.490079400+00:00,,,,,0.0
2019-11-11 19:39:39.485008300+00:00,0.0,,,,
2019-11-11 20:14:04.502063700+00:00,,,,1.0,
2019-11-11 20:15:04.253008700+00:00,1.0,,,,
2019-11-11 20:16:05.474075900+00:00,0.0,,,,
2019-11-11 20:18:05.033042200+00:00,,,,0.0,
2019-11-11 21:13:34.167091800+00:00,1.0,,,,
2019-11-11 21:13:38.494096600+00:00,,,,,1.0
2019-11-11 21:13:41.615097700+00:00,,,1.0,,
2019-11-11 21:14:35.157029800+00:00,0.0,,,,
2019-11-11 21:14:39.636042700+00:00,,,,,0.0
2019-11-11 21:14:42.105004700+00:00,,,0.0,,
2019-11-11 21:15:07.620002400+00:00,,,1.0,,
2019-11-11 21:15:42.300062100+00:00,,,,,1.0
2019-11-11 21:16:27.439044300+00:00,1.0,,,,
2019-11-11 21:16:28.296083700+00:00,,1.0,,,
2019-11-11 21:17:21.633077300+00:00,,,,,0.0
2019-11-11 21:17:40.375067500+00:00,,0.0,,,
2019-11-11 21:17:44.399030800+00:00,0.0,,,,
2019-11-11 21:17:45.093032200+00:00,,,0.0,,
2019-11-11 21:20:47.391076400+00:00,1.0,,,,
2019-11-11 21:21:39.553095700+00:00,,,1.0,,
2019-11-11 21:21:40.902050100+00:00,,,,,1.0
2019-11-11 21:22:30.138027300+00:00,0.0,,,,
2019-11-11 21:22:40.110014400+00:00,,,0.0,,
2019-11-11 21:23:16.623037800+00:00,,,,,0.0
2019-11-11 21:23:22.276070+00:00,,,1.0,,
2019-11-11 21:23:22.375054600+00:00,,,,,1.0
2019-11-11 21:24:23.389048+00:00,,,,,0.0
2019-11-11 21:26:07.996054400+00:00,,,,,1.0
2019-11-11 21:27:08.411091900+00:00,,,,,0.0
2019-11-11 21:27:14.886095200+00:00,,,,,1.0
2019-11-11 21:28:10.874018100+00:00,,,0.0,,
2019-11-11 21:28:15.652095500+00:00,,,,,0.0
2019-11-11 21:28:16.675025900+00:00,,,1.0,,
2019-11-11 21:29:06.222023700+00:00,,,,,1.0
2019-11-11 21:29:11.751096300+00:00,1.0,,,,
2019-11-11 21:30:13.161015600+00:00,0.0,,,,
2019-11-11 21:31:19.646099900+00:00,,,,,0.0
2019-11-11 21:31:57.865047200+00:00,,,0.0,,
2019-11-11 21:32:55.476081800+00:00,,,1.0,,
2019-11-11 21:33:04.798044400+00:00,,,,,1.0
2019-11-11 21:33:10.492073200+00:00,1.0,,,,
2019-11-11 21:33:11.376018900+00:00,,1.0,,,
2019-11-11 21:34:20.170061200+00:00,,,0.0,,
2019-11-11 21:34:34.786011+00:00,,,,,0.0
2019-11-11 21:34:37.366036100+00:00,0.0,,,,
2019-11-11 21:35:31.372060300+00:00,,0.0,,,
2019-11-11 23:46:00.672044500+00:00,,1.0,,,
2019-11-11 23:47:01.069035300+00:00,,0.0,,,
2019-11-11 23:48:59.675073700+00:00,,1.0,,,
2019-11-11 23:50:00.331025200+00:00,,0.0,,,
2019-11-12 01:02:55.423000400+00:00,,1.0,,,
2019-11-12 01:03:56.286062800+00:00,,0.0,,,
2019-11-12 03:19:35.961017300+00:00,,1.0,,,
2019-11-12 03:20:47.955079500+00:00,,0.0,,,
2019-11-12 03:29:34.174001200+00:00,,1.0,,,
2019-11-12 03:30:35.247023300+00:00,,0.0,,,
2019-11-12 04:25:42.461050+00:00,,1.0,,,
2019-11-12 04:26:42.967006800+00:00,,0.0,,,
2019-11-12 06:15:21.763068800+00:00,,1.0,,,
2019-11-12 06:16:46.892060300+00:00,,0.0,,,
2019-11-12 06:27:41.502095+00:00,,1.0,,,
2019-11-12 06:28:41.923055500+00:00,,0.0,,,
2019-11-12 06:42:18.476075+00:00,,1.0,,,
2019-11-12 06:43:39.611018700+00:00,,,,,1.0
2019-11-12 06:43:44.750095500+00:00,1.0,,,,
2019-11-12 06:43:48.550083600+00:00,,,1.0,,
2019-11-12 06:44:27.895057900+00:00,,0.0,,,
2019-11-12 06:44:40.102040200+00:00,,,,,0.0
2019-11-12 06:44:46.702071200+00:00,0.0,,,,
2019-11-12 06:44:49.159011200+00:00,,,0.0,,
2019-11-12 06:45:28.561023800+00:00,,,1.0,,
2019-11-12 06:49:39.385036900+00:00,,,0.0,,
2019-11-12 06:50:06.963039+00:00,,,1.0,,
2019-11-12 06:51:07.383059400+00:00,,,0.0,,
2019-11-12 06:51:27.858036200+00:00,,,1.0,,
2019-11-12 07:03:36.126036200+00:00,,,0.0,,
2019-11-12 07:03:38.709069900+00:00,,,1.0,,
2019-11-12 07:04:46.770096400+00:00,,,,,1.0
2019-11-12 07:06:15.073028+00:00,,,,,0.0
2019-11-12 07:06:31.800056300+00:00,,,,,1.0
2019-11-12 07:07:05.606092900+00:00,1.0,,,,
2019-11-12 07:08:01.375023600+00:00,,,0.0,,
2019-11-12 07:08:02.804079400+00:00,,,,,0.0
2019-11-12 07:08:45.664005+00:00,0.0,,,,
2019-11-12 07:11:29.823019400+00:00,1.0,,,,
2019-11-12 07:12:22.219037300+00:00,,,,,1.0
2019-11-12 07:12:31.727052800+00:00,0.0,,,,
2019-11-12 07:13:22.794029+00:00,,,,,0.0
2019-11-12 07:29:23.848040+00:00,,,,,1.0
2019-11-12 07:29:29.323018500+00:00,1.0,,,,
2019-11-12 07:29:45.330095900+00:00,,,,1.0,
2019-11-12 07:30:24.850003600+00:00,,,,,0.0
2019-11-12 07:30:30.660069600+00:00,0.0,,,,
2019-11-12 07:32:30.173047600+00:00,1.0,,,,
